,Pokemon,bug,dark,dragon,electric,fairy,fighting,fire,flying,ghost,grass,ground,ice,normal,poison,psychic,rock,steel,water,Type1,Type2,Cluster
606,Slurpuff,0.05623879150316232,0.1141244467209386,0.0570622233604693,0.08458139545882495,0.3016454365430272,0.0853673899479202,0.1141244467209386,0.056911593298613464,0.05683643190226542,0.1707347798958404,0.05683643190226542,0.08559333504070395,0.8380278130863779,0.16961041222985992,0.2557639435601944,0.0570622233604693,0.056611558920328015,0.11397371405001705,Fairy,None,3
607,Smeargle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal,None,3
608,Smoochum,0.06206640834751701,0.16793377722131952,0.04198344430532988,0.04148708896345691,0.04438703450112796,0.12561785539722822,0.04198344430532988,0.041872618465742736,0.10454329645589584,0.08374523693148547,0.0627259778735375,0.2728923879846442,0.7809984106889402,0.10399216966002744,0.4599905044059417,0.04198344430532988,0.04165186862690702,0.10481998409576015,Ice,Psychic,7
609,Sneasel,0.07806708903352963,0.3960506220410535,0.039605062204105354,0.039136825628581624,0.0,0.21725283085592104,0.05940759330615803,0.05925077205161484,0.1380692165384173,0.03950051470107655,0.07889669516480989,0.2970379665307902,0.7755310305474785,0.1569615420086874,0.1380692165384173,0.05940759330615803,0.07858454089134624,0.09888188210939344,Dark,Ice,16
610,Snivy,0.04822232419595519,0.17124933453211574,0.07339257194233532,0.048349918431093375,0.0,0.048799222550857446,0.07339257194233532,0.07319883382628617,0.04873477491382897,0.5855906706102894,0.07310216237074346,0.07339257194233532,0.718572497874644,0.16967249967692377,0.1705717121984014,0.048928381294890216,0.07281293412948706,0.09772751586292477,Grass,None,0
611,Snorlax,0.03475229620669041,0.10578338734344164,0.05289169367172082,0.12195487260642354,0.03727986067961742,0.21100829107932373,0.15867508101516248,0.03516804851322062,0.12292561102433144,0.07033609702644124,0.12292561102433144,0.15867508101516248,0.8630872632989507,0.1397458024495309,0.12292561102433144,0.19393621012964302,0.06996528949990398,0.12325094988723548,Normal,None,13
612,Snorunt,0.05881279297219128,0.17902173780762215,0.05967391260254072,0.058968409140859004,0.0,0.05951638833136541,0.05967391260254072,0.05951638833136541,0.14859446715520297,0.05951638833136541,0.08915668029312177,0.41771738821778504,0.8179580551916414,0.14781111331671395,0.11887557372416237,0.08951086890381107,0.059202621635762606,0.14898774203563886,Ice,None,18
613,Snover,0.054457181033077826,0.055254527073475015,0.055254527073475015,0.05460127243633458,0.0,0.05510866887972194,0.055254527073475015,0.05510866887972194,0.08255383282556383,0.49597801991749746,0.08255383282556383,0.4420362165878001,0.6762330043642715,0.13686438187683242,0.13758972137593972,0.055254527073475015,0.08222720911016647,0.1379538707434045,Grass,Ice,14
614,Snubbull,0.040683522553419456,0.24767519240558786,0.04127919873426464,0.18356026246876067,0.1309274107006113,0.26760650752963616,0.24767519240558786,0.04117023192763633,0.08223171932923497,0.0617553478914545,0.12334757899385244,0.16511679493705855,0.8083133254425242,0.14314687403391863,0.08223171932923497,0.061918798101396964,0.04095318502692028,0.10306169554226012,Fairy,None,13
615,Solosis,0.11138845870702023,0.11301937578372388,0.05650968789186194,0.13960398483606734,0.0597449186841875,0.056360516386068454,0.05650968789186194,0.0845407745791027,0.16885824834030802,0.0845407745791027,0.11257216556020537,0.05650968789186194,0.6086029847260814,0.16796806878295112,0.6472899519711808,0.1977839076215168,0.14015846812743163,0.08465257699682384,Psychic,None,7
616,Solrock,0.06422643012977848,0.06516681464438859,0.043444543096259065,0.06439637055394314,0.0,0.04332986031966011,0.26066725857755435,0.08665972063932022,0.06490895385245787,0.10832465079915027,0.17309054360655432,0.043444543096259065,0.7018392664557225,0.10761128276211943,0.4543626769672051,0.369278616318202,0.10775356998113524,0.04338716264705629,Rock,Psychic,7
617,Spearow,0.07659616375793042,0.1554353245540257,0.07771766227701285,0.051199222650232516,0.0,0.05167500466625085,0.10362354970268381,0.4134000373300068,0.10321351814390933,0.05167500466625085,0.10321351814390933,0.07771766227701285,0.8370104842595537,0.12833675201926847,0.10321351814390933,0.051811774851341905,0.10280515451472895,0.07761501476239717,Normal,Flying,6
618,Spewpa,0.657416651390845,0.0,0.0,0.16478903702787553,0.0,0.0,0.0,0.0,0.0,0.16632038176704192,0.0,0.0,0.48981621397453073,0.4956752548768114,0.0,0.0,0.1654435510644144,0.0,Bug,None,11
619,Spheal,0.07358734792565001,0.049776528165046525,0.049776528165046525,0.04918803796221973,0.05262627946720884,0.07446769578668257,0.07466479224756979,0.049645130524455044,0.09915913144540311,0.049645130524455044,0.14873869716810467,0.3484356971553257,0.7553961798905413,0.12329548582009749,0.07436934858405234,0.1991061126601861,0.074075106728589,0.4225416690215633,Ice,Water,4
620,Spinarak,0.41608961580201437,0.19867382478730225,0.04966845619682556,0.07362186553570836,0.0,0.04953734383932155,0.07450268429523835,0.07430601575898232,0.09894384277627671,0.0990746876786431,0.07420788208220752,0.07450268429523835,0.6564972541773381,0.5167167334159872,0.17315172485848424,0.04966845619682556,0.049276186045289,0.04960285536126222,Bug,Poison,5
621,Spinda,0.03412530735152689,0.13849984029105583,0.03462496007276396,0.08553900368725445,0.0,0.20720135279625376,0.0865624001819099,0.03453355879937563,0.06897590277415096,0.03453355879937563,0.06897590277415096,0.10387488021829187,0.8814163724415557,0.08576534826851799,0.2931475867901416,0.13849984029105583,0.03435150002639435,0.08644807076209063,Normal,None,13
622,Spiritomb,0.11029836448034849,0.475631613050439,0.05595666035887518,0.0829426569741402,0.0,0.055808948708071494,0.11191332071775036,0.055808948708071494,0.3344114612437612,0.055808948708071494,0.0836028653109403,0.11191332071775036,0.6574330258663053,0.13860355227953366,0.3344114612437612,0.11191332071775036,0.055514727403450266,0.139706885557375,Ghost,Dark,10
623,Spoink,0.06971316291790994,0.1650457259768829,0.047155921707680834,0.11649603500920955,0.0,0.07054716272345538,0.07073388256152124,0.07054716272345538,0.1174233220810623,0.09406288363127382,0.07045399324863738,0.09431184341536167,0.7617959619700092,0.11680429492721642,0.5401472815728865,0.07073388256152124,0.07017524247169799,0.07064045904579354,Psychic,None,7
624,Spritzee,0.05119090129264668,0.07791063513750529,0.07791063513750529,0.1026527005150542,0.49422653720874604,0.07770497045956497,0.07791063513750529,0.051803313639709976,0.07760234788752977,0.10360662727941995,0.07760234788752977,0.12985105856250884,0.7373810493277092,0.12865541201775368,0.3104093915501191,0.05194042342500353,0.10306041958780028,0.07780773274923622,Fairy,None,3
625,Squirtle,0.03885370937250066,0.07884518793302041,0.07884518793302041,0.058434771972170535,0.0,0.2162519047380793,0.05913389094976531,0.039318528134196236,0.05889990203940563,0.05897779220129435,0.0981665033990094,0.21682426681580613,0.7333601075977263,0.09764899350297579,0.0981665033990094,0.11826778189953062,0.11733372990194534,0.5315020956752824,Water,None,4
626,Stantler,0.08775062275512989,0.11129430198086544,0.04451772079234618,0.19796131620091248,0.0,0.08880041018767611,0.06677658118851927,0.08880041018767611,0.15519548486501594,0.08880041018767611,0.17736626841716108,0.06677658118851927,0.8063491524859747,0.11026952290638221,0.42124488749075756,0.04451772079234618,0.06624919496338452,0.06668838437594529,Normal,None,7
627,Staraptor,0.07419705439605252,0.10037790114790236,0.07528342586092678,0.04959558444755129,0.0,0.17519762484310966,0.10037790114790236,0.40045171392710777,0.12497589050826818,0.05005646424088847,0.09998071240661455,0.07528342586092678,0.8353635478743532,0.12431704805321245,0.09998071240661455,0.05018895057395118,0.09958513935280702,0.07518399342394953,Normal,Flying,6
628,Staravia,0.07852729166792108,0.10623608692576945,0.07967706519432709,0.052490047712205064,0.0,0.15893347516171372,0.10623608692576945,0.39733368790428425,0.1322696471616679,0.05297782505390457,0.1058157177293343,0.07967706519432709,0.8321096081130076,0.13157235379803642,0.1058157177293343,0.05311804346288473,0.10539705851401691,0.07957182975009927,Normal,Flying,6
629,Starly,0.08025530161463477,0.10857383487311988,0.0814303761548399,0.05364510250428597,0.0,0.16243084047397505,0.10857383487311988,0.40607710118493756,0.13518026920260404,0.05414361349132501,0.10814421536208323,0.0814303761548399,0.8238447228307664,0.13446763174849727,0.10814421536208323,0.05428691743655994,0.1077163434606667,0.08132282498202256,Normal,Flying,6
630,Starmie,0.06980905975588737,0.047220788995211635,0.07083118349281746,0.11665628597081698,0.049924221916086385,0.047096137869679824,0.047220788995211635,0.07064420680451974,0.0940678788887457,0.09419227573935965,0.0940678788887457,0.18888315598084654,0.7397274007851543,0.11696496992856291,0.42330545499935557,0.09444157799042327,0.09369569992320798,0.3772673678106173,Water,Psychic,1
631,Staryu,0.07970074676257717,0.0539118011157435,0.08086770167361526,0.13318605262605265,0.056998300538163835,0.05376948738419603,0.0539118011157435,0.08065423107629405,0.0805477135061873,0.05376948738419603,0.0805477135061873,0.18869130390510228,0.765368047784085,0.1335384759652583,0.2953416161893534,0.107823602231487,0.10697203598551887,0.43072476622380285,Water,None,4
632,Steelix,0.040165589209781825,0.1630147278512946,0.1833915688327064,0.10067966416022765,0.0,0.06096915358443676,0.10188420490705911,0.04064610238962451,0.08118484465683319,0.06096915358443676,0.24355453397049953,0.10188420490705911,0.7780722875309037,0.1009460724119466,0.06088863349262488,0.4279136606096483,0.161727274668866,0.06104978330200309,Steel,Ground,8
633,Steelix-Mega,0.040165589209781825,0.1630147278512946,0.1833915688327064,0.10067966416022765,0.0,0.06096915358443676,0.10188420490705911,0.04064610238962451,0.08118484465683319,0.06096915358443676,0.24355453397049953,0.10188420490705911,0.7780722875309037,0.1009460724119466,0.06088863349262488,0.4279136606096483,0.161727274668866,0.06104978330200309,Steel,Ground,8
634,Stoutland,0.05203143118772445,0.18477641039124304,0.05279326011178373,0.20867641663696826,0.16744716614720023,0.15796169714994984,0.1319831502794593,0.07898084857497492,0.13146090164971902,0.05265389904998328,0.13146090164971902,0.1319831502794593,0.8528662131067725,0.13076787179544475,0.0788765409898314,0.1319831502794593,0.07856446645623309,0.10544706422913422,Normal,None,13
635,Stunfisk,0.07941241317684503,0.1074335285230113,0.05371676426150565,0.34503098530938914,0.0,0.08036244806803726,0.05371676426150565,0.08036244806803726,0.16051263169360677,0.053574965378691504,0.32102526338721354,0.05371676426150565,0.6837096042157981,0.23949967229177163,0.08025631584680339,0.2685838213075283,0.05329252149516291,0.3218748991407685,Ground,Electric,12
636,Stunky,0.0717959993366424,0.43708329155386216,0.04856481017265135,0.04799064568102621,0.05134518952273151,0.07265491674878462,0.1942592406906054,0.07265491674878462,0.12093160604641592,0.04843661116585641,0.09674528483713273,0.0971296203453027,0.7370074497741106,0.3849410690367952,0.07255896362784954,0.07284721525897703,0.07227188454897035,0.07275100050709277,Poison,Dark,16
637,Sudowoodo,0.04348436595054952,0.22060525628641198,0.04412105125728239,0.06539913562212442,0.0,0.2420252046716946,0.11030262814320599,0.04400458266758084,0.08789293432888308,0.06600687400137126,0.1977591022399869,0.11030262814320599,0.7991642800863373,0.1092869802333867,0.10986616791110386,0.3750289356869004,0.04377259324614428,0.04406277729328116,Rock,None,8
638,Suicune,0.0809146181353907,0.136832243657213,0.0547328974628852,0.054085809867253136,0.0,0.08188262436213677,0.08209934619432781,0.13647104060356124,0.1090326459875736,0.054588416241424506,0.136290807484467,0.3557638335087538,0.7234369587643924,0.13557231554302607,0.1908071304782538,0.136832243657213,0.10860125901602842,0.4099545573143575,Water,None,4
639,Sunflora,0.044696482463420416,0.04535091522390876,0.04535091522390876,0.04481474747010306,0.04794729617850372,0.04523120009955683,0.06802637283586314,0.04523120009955683,0.09034292928076694,0.5653900012444604,0.09034292928076694,0.04535091522390876,0.7770385919049412,0.15726666088339317,0.09034292928076694,0.04535091522390876,0.04499274402735078,0.04529101688681406,Grass,None,0
640,Sunkern,0.04983158735950048,0.050561206816733685,0.050561206816733685,0.049963439637068445,0.0,0.05042773781987741,0.07584181022510053,0.05042773781987741,0.10072227890532753,0.5294912471087128,0.10072227890532753,0.050561206816733685,0.7920560180156179,0.1753347672708119,0.10072227890532753,0.050561206816733685,0.05016188592418822,0.05049442685882388,Grass,None,0
641,Surskit,0.313028498122853,0.08662139165377639,0.057747594435850924,0.08559729772391356,0.0,0.086392732747508,0.11549518887170185,0.05759515516500533,0.11503818201891701,0.11519031033001066,0.14379772752364625,0.2309903777434037,0.7632839851564714,0.14303966092817882,0.1725572730283755,0.057747594435850924,0.05729151709109804,0.3460279372780769,Bug,Water,4
642,Swablu,0.04741877671206207,0.09622613700978112,0.19245227401956225,0.04754424479446262,0.15260275570653395,0.047986061983620196,0.09622613700978112,0.33590243388534136,0.09584537652564239,0.09597212396724039,0.07188403239423179,0.21650880827200752,0.8243650832333497,0.11917512880642603,0.14376806478846357,0.04811306850489056,0.09546616490199056,0.07207428297883509,Normal,Flying,6
643,Swadloon,0.3461540354756493,0.08780558028317802,0.05853705352211867,0.08676748611198877,0.0,0.058382530275851274,0.08780558028317802,0.08757379541377691,0.05830542625813664,0.3794864467930333,0.05830542625813664,0.05853705352211867,0.7737187311120596,0.14499513563010516,0.23322170503254655,0.05853705352211867,0.08711211181403644,0.058459739268435215,Bug,Grass,15
644,Swalot,0.06271019055693543,0.06362837473732394,0.042418916491549295,0.08383482543355501,0.0,0.1269208233414538,0.10604729122887323,0.042306941113817935,0.14787873671840024,0.1269208233414538,0.10562766908457161,0.12725674947464788,0.7475677545126985,0.546368293849662,0.10562766908457161,0.08483783298309859,0.04208390155300928,0.10590722665979795,Poison,None,5
645,Swampert,0.03692629700828261,0.07493392199379566,0.05620044149534674,0.05553600364815722,0.0,0.26157640284085976,0.05620044149534674,0.03736805754869425,0.09329676675200552,0.05605208632304138,0.18659353350401103,0.24353524647983588,0.7336635585537448,0.16704887205866298,0.09329676675200552,0.29973568797518263,0.05575658321204438,0.37417475586325055,Water,Ground,4
646,Swanna,0.05925217040374545,0.06011972326932013,0.06011972326932013,0.08911342371983708,0.0,0.059961022168986085,0.09017958490398019,0.5696297106053677,0.05988183348542508,0.059961022168986085,0.08982275022813761,0.18035916980796038,0.5886205998491283,0.14891537761096313,0.08982275022813761,0.06011972326932013,0.11928982278292145,0.45030238999221067,Water,Flying,6
647,Swellow,0.07391835400237384,0.10000085975732058,0.07500064481799044,0.04940929256544402,0.0,0.09973688238658747,0.10000085975732058,0.44881597073964363,0.07470387220798,0.049868441193293735,0.07470387220798,0.07500064481799044,0.8322257393514614,0.12385008598153155,0.09960516294397333,0.05000042987866029,0.0992110757492302,0.07490158587103318,Normal,Flying,6
648,Swinub,0.05186935682942957,0.0789432190625495,0.052628812708366335,0.07800990143855051,0.055641859882922785,0.13122471436691363,0.052628812708366335,0.052489885746765455,0.13105140991002664,0.052489885746765455,0.2883131018020586,0.3947160953127475,0.7471538847926519,0.13036053879646636,0.15726169189203196,0.2894584698960148,0.052213162335532325,0.10511860381820767,Ice,Ground,18
649,Swirlix,0.059102739137778436,0.11993620814934565,0.059968104074672825,0.08888868373764955,0.317006661622545,0.05980980321126127,0.11993620814934565,0.05980980321126127,0.059730814237941326,0.17942940963378382,0.059730814237941326,0.08995215611200924,0.82199057583432,0.17824778380077388,0.2687886640707359,0.059968104074672825,0.059494489650670744,0.1197777994515251,Fairy,None,3
650,Swoobat,0.09241504837996935,0.2344204058967849,0.04688408117935698,0.11582446837329796,0.049568237272938784,0.07014047831793417,0.07032612176903547,0.32732223215035944,0.09339712791832201,0.09352063775724555,0.07004784593874151,0.07032612176903547,0.6426461780098041,0.16258333176430018,0.5603827675099321,0.04688408117935698,0.11628450346842481,0.07023323681340697,Psychic,Flying,7
651,Sylveon,0.036142466926559674,0.07334330861095245,0.05500748145821434,0.036238098369058426,0.3489402574332303,0.054862275403374135,0.05500748145821434,0.03657485026891608,0.09131636746389636,0.03657485026891608,0.10957964095667562,0.09167913576369056,0.879660458386102,0.090834969816062,0.20089600842057198,0.036671654305476226,0.05457304490150418,0.05493482897367578,Fairy,None,3
652,Taillow,0.0786557440175648,0.10640986440736498,0.07980739830552373,0.05257590919829905,0.0,0.10612896886012178,0.10640986440736498,0.47758035987054803,0.07949160568866356,0.05306448443006089,0.07949160568866356,0.07980739830552373,0.807424784724526,0.1317875755080246,0.10598880758488477,0.05320493220368249,0.10556946354065293,0.0797019907206326,Normal,Flying,6
653,Talonflame,0.09592491300100987,0.19465883477206028,0.06488627825735342,0.06411915084891437,0.0,0.1294299892773331,0.4217608086727973,0.355932470512666,0.06462952752942262,0.09707249195799983,0.06462952752942262,0.06488627825735342,0.7305823720700345,0.16072204100438273,0.12925905505884525,0.06488627825735342,0.12874764242823752,0.06480057810888475,Fire,Flying,6
654,Tangela,0.0861836987082023,0.08744557509636916,0.04372278754818458,0.06480880285392322,0.0,0.06541105541326818,0.06558418132227688,0.04360737027551211,0.0435497793586004,0.5014847581683893,0.0653246690379006,0.04372278754818458,0.7919505324240322,0.21660097764503414,0.15242422775510142,0.08744557509636916,0.043377474933088175,0.04366503960077601,Grass,None,0
655,Tangrowth,0.08011310867380034,0.12192915190013175,0.04064305063337725,0.060243813434304544,0.0,0.1013394077483549,0.06096457595006587,0.060803644649012945,0.0404822287598517,0.4661612756424326,0.12144668627955509,0.04064305063337725,0.7759601060682947,0.26174730601414176,0.14168780065948094,0.162572202533509,0.040322061078805954,0.04058937032427267,Grass,None,14
656,Tauros,0.04750062579841667,0.09639223200302627,0.0722941740022697,0.14287893135013857,0.0,0.07210333538329429,0.16868640600529597,0.048068890255529524,0.07200811071895702,0.07210333538329429,0.09601081429194269,0.1445883480045394,0.8729758981195964,0.11938083582978998,0.12001351786492838,0.24098058000756567,0.09563094811481894,0.1684636092842086,Normal,None,13
657,Teddiursa,0.05706448980604538,0.23160004518096278,0.03860000753016046,0.05721548003830308,0.12242967872225191,0.2502377352879573,0.09650001882540116,0.057747169681836304,0.07689453968717053,0.057747169681836304,0.11534180953075578,0.13510002635556162,0.8692280038456335,0.1338560482047744,0.05767090476537789,0.15440003012064185,0.05744273019685608,0.05782353843075215,Normal,None,13
658,Tentacool,0.06911057872806718,0.11687079251843804,0.046748317007375216,0.04619562826889465,0.04942470047919824,0.04662491309025138,0.046748317007375216,0.04662491309025138,0.09312667399412548,0.06993736963537707,0.04656333699706274,0.21036742653318846,0.6865556152566499,0.4863375974687494,0.13969001099118822,0.046748317007375216,0.04637910944988857,0.4201791571574403,Water,Poison,4
659,Tentacruel,0.06592476439223577,0.11148335902999572,0.044593343611998286,0.0440661323581331,0.04714635290595101,0.04447562828807546,0.044593343611998286,0.04447562828807546,0.08883378137885507,0.0667134424321132,0.044416890689427536,0.2006700462539923,0.7203979450332352,0.46391872443100246,0.13325067206828262,0.044593343611998286,0.04424115554344063,0.4008100127062436,Water,Poison,4
660,Tepig,0.054458272801350585,0.13813908706774491,0.055255634827097964,0.08190355064007018,0.0,0.13777443427287783,0.4420450786167837,0.05510977370915114,0.13759247980172684,0.16532932112745344,0.11007398384138148,0.08288345224064694,0.7573961490104848,0.1916139760652189,0.11007398384138148,0.19339472189484289,0.13704809602903711,0.08277398188183784,Fire,None,20
661,Terrakion,0.08427919117212687,0.08551318232066163,0.057008788213774426,0.056334793570604585,0.0,0.25586234643330513,0.057008788213774426,0.08528744881110172,0.05678320819492536,0.05685829920740114,0.17034962458477607,0.08551318232066163,0.7814268497317488,0.22593544380680639,0.17034962458477607,0.39906151749642094,0.08483781868837215,0.05693349245409836,Rock,Fighting,8
662,Throh,0.055742374496652716,0.16967561388612354,0.056558537962041175,0.0838347997013803,0.0,0.4794785187859168,0.14139634490510294,0.0564092375042255,0.05633473955377278,0.112818475008451,0.14083684888443196,0.11311707592408235,0.7198798389418751,0.22415102611197635,0.11266947910754556,0.25451342082918527,0.05611185151442668,0.08472575532219455,Fighting,None,17
663,Thundurus,0.0891466753611922,0.4522596739136505,0.06030128985515341,0.44691276851379347,0.0,0.2706394925890831,0.09045193478273011,0.12028421892848136,0.0900940224363615,0.12028421892848136,0.0900940224363615,0.09045193478273011,0.5313584549032164,0.26885720608137703,0.24025072649696402,0.12060257971030681,0.11965008801152746,0.0903324681643888,Electric,Flying,12
664,Thundurus-Therian,0.0891466753611922,0.4522596739136505,0.06030128985515341,0.44691276851379347,0.0,0.2706394925890831,0.09045193478273011,0.12028421892848136,0.0900940224363615,0.12028421892848136,0.0900940224363615,0.09045193478273011,0.5313584549032164,0.26885720608137703,0.24025072649696402,0.12060257971030681,0.11965008801152746,0.0903324681643888,Electric,Flying,12
665,Timburr,0.04845756777417848,0.14750120772135206,0.04916706924045069,0.07287867668084824,0.0,0.5394100846163932,0.12291767310112671,0.049037280419672105,0.07345877758037278,0.09807456083934421,0.09794503677383039,0.09833413848090138,0.6980086552671224,0.1948573887918066,0.07345877758037278,0.2950024154427041,0.04877875892886921,0.07365319593606913,Fighting,None,17
666,Tirtouga,0.05486265750133957,0.13916485102255138,0.05566594040902055,0.05500782177822274,0.0,0.08327849427974801,0.05566594040902055,0.05551899618649867,0.11089134790091856,0.05551899618649867,0.19405985882660748,0.16699782122706167,0.5450144720051378,0.13788344465499083,0.1386141848761482,0.5288264338856953,0.1104526069870551,0.5003317642375981,Water,Rock,4
667,Togekiss,0.06127621366602227,0.06217340197820203,0.04663005148365153,0.061438347941904725,0.16433221382390262,0.15502319919354535,0.12434680395640406,0.23253479879031802,0.0774092324037072,0.09301391951612722,0.061927385922965754,0.06217340197820203,0.8674370743434207,0.07700114978462425,0.26319139017260446,0.07771675247275255,0.06168237061377054,0.07761410615978323,Fairy,Flying,3
668,Togepi,0.05214459825155158,0.07054411217933469,0.035272056089667346,0.06971009421112684,0.1118742397020789,0.10553683993174083,0.1234521963138357,0.07035789328782721,0.0702649737753498,0.08794736660978401,0.0702649737753498,0.07054411217933469,0.8978889119807134,0.08736819243458376,0.2986261385452367,0.08818014022416835,0.034993485426378146,0.08806367413438544,Fairy,None,3
669,Togetic,0.06267683989829899,0.0635945357681451,0.047695901826108826,0.06284268017209427,0.16808845128897126,0.14270998956300268,0.1271890715362902,0.20613665159100386,0.07917862047516955,0.0951399930420018,0.06334289638013563,0.0635945357681451,0.871698545127951,0.07876121007313415,0.26920730961557643,0.07949316971018137,0.06309228061280443,0.0793881771504388,Fairy,Flying,3
670,Torchic,0.04426120255819665,0.08981852415647212,0.04490926207823606,0.0443783158326162,0.0,0.17916285123288928,0.38172872766500654,0.1567674948287781,0.11182889771777298,0.06718606921233349,0.11182889771777298,0.06736389311735409,0.8354260325388009,0.11123936300656659,0.08946311817421838,0.1571824172738262,0.04455457895760485,0.06727492059809989,Fire,None,20
671,Torkoal,0.047123778099311425,0.04781375060914844,0.04781375060914844,0.04724846562782976,0.0,0.09537506842519247,0.43032375548233603,0.047687534212596236,0.09524910949654301,0.07153130131889436,0.16668594161895028,0.04781375060914844,0.7724230769251935,0.23686744847647329,0.09524910949654301,0.26297562835031646,0.11859032124950725,0.07162589913243472,Fire,None,20
672,Tornadus,0.09509181881735228,0.45025925131680017,0.06432275018811431,0.06356228517177029,0.0,0.28868829364448295,0.12864550037622863,0.3528412477877013,0.09610234395543685,0.12830590828643684,0.09610234395543685,0.12864550037622863,0.5667944622275949,0.28678714741570077,0.25627291721449824,0.12864550037622863,0.09572211564178065,0.09635669149981216,Flying,None,16
673,Tornadus-Therian,0.09509181881735228,0.45025925131680017,0.06432275018811431,0.06356228517177029,0.0,0.28868829364448295,0.12864550037622863,0.3528412477877013,0.09610234395543685,0.12830590828643684,0.09610234395543685,0.12864550037622863,0.5667944622275949,0.28678714741570077,0.25627291721449824,0.12864550037622863,0.09572211564178065,0.09635669149981216,Flying,None,16
674,Torterra,0.040684853160756436,0.0825610976479264,0.0619208232359448,0.040792503565570216,0.0,0.08234315690686848,0.0619208232359448,0.04117157845343424,0.08223440882420012,0.49405894144121093,0.16446881764840024,0.0412805488239632,0.7477142801992122,0.10225111131283818,0.12335161323630017,0.309604116179724,0.08190904890783597,0.08245205304687683,Grass,Ground,14
675,Totodile,0.042809736674427355,0.17374617703025766,0.13030963277269325,0.06438451414704204,0.0,0.21660941297954,0.08687308851512883,0.06498282389386201,0.08652933742764328,0.06498282389386201,0.10816167178455409,0.23890099341660428,0.7442379281757187,0.10759146979526117,0.06489700307073246,0.15202790490147547,0.08618698465353032,0.4554813309167588,Water,None,4
676,Toxicroak,0.08181397597577451,0.3735534247555518,0.0622589041259253,0.06152283922812137,0.0,0.37256733672456266,0.0622589041259253,0.062094556120760445,0.10335424957387322,0.04139637074717363,0.1446959494034225,0.1452707762938257,0.650202566917055,0.4112375645742284,0.10335424957387322,0.1867767123777759,0.061767197485010264,0.06217667414648455,Poison,Fighting,17
677,Tranquill,0.0963477055738698,0.13034453381798453,0.06517226690899226,0.06440175835836003,0.0,0.09750034252720927,0.13034453381798453,0.45500159846030985,0.06491438454280975,0.06500022835147283,0.06491438454280975,0.0977584003634884,0.7976113485596126,0.1614304292958668,0.1298287690856195,0.06517226690899226,0.12931510238508223,0.09762928355096322,Normal,Flying,6
678,Trapinch,0.24024390218465094,0.15235092674733727,0.06094037069893491,0.060219894353255594,0.0,0.12155900658743628,0.09141055604840237,0.09116925494057722,0.060699233667230505,0.12155900658743628,0.33384578516976776,0.06094037069893491,0.8054847904645934,0.1509481052288049,0.09104885050084575,0.24376148279573964,0.06045907753463694,0.06085988220495902,Ground,None,8
679,Treecko,0.061656870277150805,0.10426605341926744,0.08341284273541395,0.08242668233915326,0.0,0.2703761241980483,0.06255963205156047,0.08319265359939948,0.04154139180624752,0.4991559215963969,0.12462417541874254,0.06255963205156047,0.7554281064823826,0.10330598926664454,0.08308278361249503,0.14597247478697442,0.06206555033000082,0.06247700487831283,Grass,None,14
680,Trevenant,0.07875141564372548,0.21307858860671458,0.053269647151678645,0.052639859044463555,0.0,0.15938708564012277,0.10653929430335729,0.053129028546707584,0.31835317600591895,0.3984677141003069,0.1326471566691329,0.053269647151678645,0.6258633930107991,0.26389574633465207,0.3714120386735721,0.1331741178791966,0.05284893561440675,0.05319928995455807,Ghost,Grass,10
681,Tropius,0.08736604332644372,0.04432261562851724,0.17729046251406896,0.04379860509538897,0.0,0.06630842243859414,0.06648392344277586,0.26523368975437656,0.11036808489684949,0.3757477271520335,0.11036808489684949,0.04432261562851724,0.8245129225630063,0.1097862512350327,0.06622085093810968,0.06648392344277586,0.08794513141579133,0.04426407544341342,Grass,Flying,14
682,Trubbish,0.08567347048688187,0.1738557525267638,0.057951917508921265,0.08590015887489874,0.0,0.08669840831405519,0.0869278762633819,0.057798938876036786,0.14430651397397712,0.11559787775207357,0.14430651397397712,0.0869278762633819,0.6241356355395548,0.6603105198292233,0.1154452111791817,0.14487979377230317,0.05749422646708631,0.08681306413203585,Poison,None,5
683,Turtwig,0.0468296406421314,0.09503061295552748,0.04751530647776374,0.04695354989534882,0.0,0.09477975579881869,0.07127295971664561,0.04738987789940934,0.09465458308130247,0.5212886568935028,0.1419818746219537,0.04751530647776374,0.7676017623176267,0.1176944839672554,0.1419818746219537,0.16630357267217308,0.07071006211826415,0.09490509893533577,Grass,None,14
684,Tympole,0.10058799438187117,0.06804051615603221,0.06804051615603221,0.10085414597081338,0.0,0.06786090613466059,0.06804051615603221,0.10179135920199088,0.06777128431655821,0.06786090613466059,0.20331385294967463,0.23814180654611272,0.7327887086211963,0.3033630477554745,0.10165692647483732,0.06804051615603221,0.06750314766047469,0.4416792248066384,Water,None,4
685,Tynamo,0.0,0.0,0.0,0.9428704157899838,0.0,0.0,0.0,0.0,0.0,0.0,0.2375938728413801,0.0,0.23354770522584292,0.0,0.0,0.0,0.0,0.0,Electric,None,12
